,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x,y
3130,2019,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),Druids Cafe,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96318,-37.80896
3131,2019,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),Joomak Korean Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,144.96318,-37.80896
3132,2019,95,500323,500323,19-37 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),Wonderbao,4512,Takeaway Food Services,Seats - Indoor,6,144.96261,-37.80894
3133,2019,95,500323,500323,19-37 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),No 1 Spicy Pot,4511,Cafes and Restaurants,Seats - Indoor,58,144.96261,-37.80894
3134,2019,95,500332,500332,55-59 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),The Orient Dragon Hotpot,4511,Cafes and Restaurants,Seats - Indoor,194,144.96195,-37.80913
3135,2019,95,500333,500333,61-69 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),Marche Board Game Cafe,9139,Amusement and Other Recreational Activities n.e.c.,Seats - Indoor,70,144.96175,-37.80919
3136,2019,95,500333,500333,61-69 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),B Churrasco,4511,Cafes and Restaurants,Seats - Indoor,180,144.96175,-37.80919
3137,2019,96,606638,105490,124 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Pearson and Murphy's Cafe,4511,Cafes and Restaurants,Seats - Indoor,76,144.96455,-37.80818
3138,2019,96,606638,105490,124 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Pearson and Murphy's Cafe,4511,Cafes and Restaurants,Seats - Outdoor,80,144.96455,-37.80818
3139,2019,96,606671,105490,394-412 Swanston Street MELBOURNE 3000,Melbourne (CBD),Little Bang Espresso,4511,Cafes and Restaurants,Seats - Indoor,26,144.96455,-37.80818
3140,2019,97,103615,103615,333-351 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Terrace Restaurant Bar & Grill,4511,Cafes and Restaurants,Seats - Indoor,103,144.96806,-37.80781
3141,2019,97,103615,103615,333-351 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Terrace Restaurant Bar & Grill,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96806,-37.80781
3142,2019,97,103617,103617,355-357 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Thailicious,4511,Cafes and Restaurants,Seats - Indoor,25,144.96818,-37.80752
3143,2019,97,103617,103617,355-357 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Thailicious,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96818,-37.80752
3144,2019,97,105491,105491,58-66 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Shanghai Street / Momo Tea,4511,Cafes and Restaurants,Seats - Indoor,40,144.96694,-37.8083
3145,2019,97,588500,108562,336 Russell Street MELBOURNE 3000,Melbourne (CBD),Blu Point Caffe,4511,Cafes and Restaurants,Seats - Indoor,45,144.96647,-37.80825
3146,2019,97,588500,108562,336 Russell Street MELBOURNE 3000,Melbourne (CBD),Blu Point Caffe,4511,Cafes and Restaurants,Seats - Outdoor,26,144.96647,-37.80825
3147,2019,97,109677,109677,13A Victoria Street MELBOURNE 3000,Melbourne (CBD),Han Guuk Guan Korean Restaurant,4511,Cafes and Restaurants,Seats - Indoor,124,144.96798,-37.80759
3148,2019,659,614000,100847,Rod Laver Arena Melbourne Park 200 Batman Avenue MELBOURNE VIC 3004,Melbourne (Remainder),Delaware North Companies Australia Pty Ltd,4513,Catering Services,Seats - Indoor,4920,144.98774,-37.82396
3149,2019,659,614000,100847,Rod Laver Arena Melbourne Park 200 Batman Avenue MELBOURNE VIC 3004,Melbourne (Remainder),Delaware North Companies Australia Pty Ltd,4513,Catering Services,Seats - Outdoor,50,144.98774,-37.82396
3150,2019,660,646982,109256,The Glasshouse 20 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),The Glasshouse Eatery,4511,Cafes and Restaurants,Seats - Outdoor,46,144.98244,-37.82486
3151,2019,660,646982,109256,The Glasshouse 20 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),The Glasshouse Eatery,4511,Cafes and Restaurants,Seats - Indoor,70,144.98244,-37.82486
3152,2019,660,597955,109256,AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),Edwin's Cafe,4511,Cafes and Restaurants,Seats - Indoor,150,144.98244,-37.82486
3153,2019,660,597955,109256,AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),Edwin's Cafe,4511,Cafes and Restaurants,Seats - Outdoor,24,144.98244,-37.82486
3154,2019,710,108617,108617,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Royce Hotel,4400,Accommodation,Seats - Indoor,80,144.97554,-37.83509
3155,2019,710,108617,108617,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Royce Hotel,4400,Accommodation,Seats - Outdoor,24,144.97554,-37.83509
3156,2019,710,108620,108620,391 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Nar Bangkok,4511,Cafes and Restaurants,Seats - Indoor,48,144.97572,-37.83548
3157,2019,710,108620,108620,391 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Nar Bangkok,4511,Cafes and Restaurants,Seats - Outdoor,13,144.97572,-37.83548
3158,2019,710,108620,108620,391 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Saigonese Pho,4511,Cafes and Restaurants,Seats - Indoor,24,144.97572,-37.83548
3159,2019,710,108620,108620,391 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Saigonese Pho,4511,Cafes and Restaurants,Seats - Outdoor,24,144.97572,-37.83548
3160,2019,710,108622,108622,403 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Earl Canteen,4511,Cafes and Restaurants,Seats - Indoor,12,144.97594,-37.83587
3161,2019,710,108622,108622,403 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Earl Canteen,4511,Cafes and Restaurants,Seats - Outdoor,13,144.97594,-37.83587
3162,2019,710,108624,108624,407A St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),McDonald's,4511,Cafes and Restaurants,Seats - Indoor,34,144.97618,-37.83615
3163,2019,710,108624,108624,407A St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),McDonald's,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97618,-37.83615
3164,2019,710,108625,108625,407B-407D St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Subway,4512,Takeaway Food Services,Seats - Indoor,8,144.97619,-37.83627
3165,2019,710,108625,108625,407B-407D St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Subway,4512,Takeaway Food Services,Seats - Outdoor,8,144.97619,-37.83627
3166,2019,710,108625,108625,407B-407D St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe Rosco,4511,Cafes and Restaurants,Seats - Indoor,88,144.97619,-37.83627
3167,2019,710,108625,108625,407B-407D St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe Rosco,4511,Cafes and Restaurants,Seats - Outdoor,24,144.97619,-37.83627
3168,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Tokyo Sushi Kitchen,4511,Cafes and Restaurants,Seats - Indoor,28,144.97704,-37.83775
3169,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Tokyo Sushi Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97704,-37.83775
3170,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Aromatic Espresso,4511,Cafes and Restaurants,Seats - Indoor,40,144.97704,-37.83775
3171,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),The Cupcake Queens,4512,Takeaway Food Services,Seats - Indoor,6,144.97704,-37.83775
3172,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Bon,4511,Cafes and Restaurants,Seats - Indoor,21,144.97704,-37.83775
3173,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rolld St Kilda road,4511,Cafes and Restaurants,Seats - Indoor,52,144.97704,-37.83775
3174,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Famish'd,4511,Cafes and Restaurants,Seats - Indoor,28,144.97704,-37.83775
3175,2019,720,108627,108627,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Nutrition Bar,4511,Cafes and Restaurants,Seats - Indoor,11,144.97704,-37.83775
3176,2019,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Japan Inn Gourmet Sushi,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97725,-37.83855
3177,2019,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Calla & Gardenia The Florist,4274,Flower Retailing,Seats - Indoor,11,144.97725,-37.83855
3178,2019,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Calla & Gardenia The Florist,4274,Flower Retailing,Seats - Outdoor,10,144.97725,-37.83855
3179,2019,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Japan Inn Gourmet Sushi,4511,Cafes and Restaurants,Seats - Indoor,8,144.97725,-37.83855
3180,2019,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Slater St Bench,4511,Cafes and Restaurants,Seats - Indoor,6,144.97725,-37.83855
3181,2019,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Slater St Bench,4511,Cafes and Restaurants,Seats - Outdoor,32,144.97725,-37.83855
3182,2019,724,106798,106798,557 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Ormond Collective,6712,Non-Residential Property Operators,Seats - Indoor,410,144.98134,-37.84752
3183,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rosco's @ Chevron,4511,Cafes and Restaurants,Seats - Indoor,76,144.97987,-37.84557
3184,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rosco's @ Chevron,4511,Cafes and Restaurants,Seats - Outdoor,66,144.97987,-37.84557
3185,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Hawker Canteen,4511,Cafes and Restaurants,Seats - Outdoor,14,144.97987,-37.84557
3186,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Hawker Canteen,4511,Cafes and Restaurants,Seats - Indoor,17,144.97987,-37.84557
3187,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Nando's Chevron,4511,Cafes and Restaurants,Seats - Indoor,18,144.97987,-37.84557
3188,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Nando's Chevron,4511,Cafes and Restaurants,Seats - Outdoor,32,144.97987,-37.84557
3189,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Shuji Sushi,4511,Cafes and Restaurants,Seats - Outdoor,18,144.97987,-37.84557
3190,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Shuji Sushi,4511,Cafes and Restaurants,Seats - Indoor,30,144.97987,-37.84557
3191,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Spudbar @ Chevron,4512,Takeaway Food Services,Seats - Indoor,9,144.97987,-37.84557
3192,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Spudbar @ Chevron,4512,Takeaway Food Services,Seats - Outdoor,13,144.97987,-37.84557
3193,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe La Colline,4511,Cafes and Restaurants,Seats - Indoor,18,144.97987,-37.84557
3194,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe La Colline,4511,Cafes and Restaurants,Seats - Outdoor,34,144.97987,-37.84557
3195,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rice @ Chevron,4511,Cafes and Restaurants,Seats - Indoor,34,144.97987,-37.84557
3196,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rice @ Chevron,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97987,-37.84557
3197,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Beluga At Chevron,4511,Cafes and Restaurants,Seats - Indoor,48,144.97987,-37.84557
3198,2019,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Beluga At Chevron,4511,Cafes and Restaurants,Seats - Outdoor,37,144.97987,-37.84557
3199,2019,724,108649,108649,549-551 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Epicure Kitchen Cafe,4511,Cafes and Restaurants,Seats - Indoor,81,144.98029,-37.84659
3200,2019,724,108649,108649,549-551 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Epicure Kitchen Cafe,4511,Cafes and Restaurants,Seats - Outdoor,56,144.98029,-37.84659
3201,2019,724,108650,108650,553 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe Ella,4511,Cafes and Restaurants,Seats - Indoor,87,144.98038,-37.84685
3202,2019,724,108650,108650,553 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe Ella,4511,Cafes and Restaurants,Seats - Outdoor,43,144.98038,-37.84685
3203,2019,759,108631,108631,435-437 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe Promenade,4511,Cafes and Restaurants,Seats - Outdoor,50,144.97754,-37.8391
3204,2019,759,108631,108631,435-437 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe Promenade,4511,Cafes and Restaurants,Seats - Indoor,60,144.97754,-37.8391
3205,2019,759,108632,108632,439-445 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Commodity Cafe,4511,Cafes and Restaurants,Seats - Indoor,74,144.97768,-37.83949
3206,2019,759,108632,108632,439-445 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Commodity Cafe,4511,Cafes and Restaurants,Seats - Outdoor,70,144.97768,-37.83949
3207,2019,759,108634,108634,455-457 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Ground Up,4511,Cafes and Restaurants,Seats - Indoor,40,144.97801,-37.84041
3208,2019,760,108638,108638,477-479 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),The Deck Cafe On St Kilda Road,4511,Cafes and Restaurants,Seats - Indoor,32,144.97856,-37.84188
3209,2019,760,108638,108638,477-479 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),The Deck Cafe On St Kilda Road,4511,Cafes and Restaurants,Seats - Outdoor,60,144.97856,-37.84188
3210,2019,760,108644,108644,509-515 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),In a Rush,4511,Cafes and Restaurants,Seats - Outdoor,30,144.97936,-37.8441
3211,2019,760,108644,108644,509-515 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),In a Rush,4511,Cafes and Restaurants,Seats - Indoor,50,144.97936,-37.8441
3212,2019,760,108645,108645,517 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Locale Coffee,4512,Takeaway Food Services,Seats - Indoor,4,144.97929,-37.84459
3213,2019,760,108645,108645,517 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Locale Coffee,4512,Takeaway Food Services,Seats - Outdoor,9,144.97929,-37.84459
3214,2019,760,108645,108645,517 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Ai Sushi,4511,Cafes and Restaurants,Seats - Indoor,28,144.97929,-37.84459
3215,2019,850,101101,101101,Alexandra Gardens Alexandra Avenue MELBOURNE VIC 3004,Melbourne (Remainder),Riverside Skate Park,9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Indoor,10,144.97248,-37.82086
3216,2019,850,101101,101101,Alexandra Gardens Alexandra Avenue MELBOURNE VIC 3004,Melbourne (Remainder),Riverside Skate Park,9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Outdoor,16,144.97248,-37.82086
3217,2019,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),The Atlantic Group,4513,Catering Services,Seats - Outdoor,200,144.97565,-37.82975
3218,2019,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),The Atlantic Group,4513,Catering Services,Seats - Indoor,86,144.97565,-37.82975
3219,2019,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),Jardin Tan,4511,Cafes and Restaurants,Seats - Indoor,81,144.97565,-37.82975
3220,2019,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),Jardin Tan,4511,Cafes and Restaurants,Seats - Outdoor,207,144.97565,-37.82975
3221,2019,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),The Terrace,4511,Cafes and Restaurants,Seats - Indoor,200,144.97565,-37.82975
3222,2019,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),The Terrace,4511,Cafes and Restaurants,Seats - Outdoor,75,144.97565,-37.82975
3223,2019,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),Alfretti Cafe,4511,Cafes and Restaurants,Seats - Outdoor,50,144.98281,-37.8466
3224,2019,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),Alfretti Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.98281,-37.8466
3225,2019,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),My Serendipity Cafe,4511,Cafes and Restaurants,Seats - Indoor,18,144.98281,-37.8466
3226,2019,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),My Serendipity Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.98281,-37.8466
3227,2019,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),Alf's Cafe,4511,Cafes and Restaurants,Seats - Outdoor,130,144.98281,-37.8466
3228,2019,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),Alf's Cafe,4511,Cafes and Restaurants,Seats - Indoor,244,144.98281,-37.8466
3229,2019,774,600431,600431,816 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Bolte Cafe,4511,Cafes and Restaurants,Seats - Indoor,52,144.931,-37.82205
3230,2019,774,600431,600431,816 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Bolte Cafe,4511,Cafes and Restaurants,Seats - Outdoor,24,144.931,-37.82205
3231,2019,775,600456,600456,Lorimer Place 874-886 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Designed For Livin,9539,Other Personal Services n.e.c.,Seats - Indoor,16,144.93616,-37.82373
3232,2019,775,600456,600456,Lorimer Place 874-886 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Designed For Livin,9539,Other Personal Services n.e.c.,Seats - Outdoor,4,144.93616,-37.82373
3233,2019,781,110516,110516,704-744 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Sensory Lab,1199,Other Food Product Manufacturing n.e.c.,Seats - Indoor,16,144.92545,-37.82167
3234,2019,781,110551,110551,49-89 Turner Street PORT MELBOURNE VIC 3207,Port Melbourne,Cafe Port IT,4511,Cafes and Restaurants,Seats - Outdoor,28,144.92539,-37.82303
3235,2019,781,110551,110551,49-89 Turner Street PORT MELBOURNE VIC 3207,Port Melbourne,Cafe Port IT,4511,Cafes and Restaurants,Seats - Indoor,35,144.92539,-37.82303
3236,2019,781,110551,110551,49-89 Turner Street PORT MELBOURNE VIC 3207,Port Melbourne,Hall St Cafe,4511,Cafes and Restaurants,Seats - Indoor,59,144.92539,-37.82303
3237,2019,784,110642,110597,3 Central Boulevard PORT MELBOURNE VIC 3207,Port Melbourne,Portside Deli,4511,Cafes and Restaurants,Seats - Indoor,44,144.91884,-37.82228
3238,2019,784,110642,110597,3 Central Boulevard PORT MELBOURNE VIC 3207,Port Melbourne,Portside Deli,4511,Cafes and Restaurants,Seats - Outdoor,8,144.91884,-37.82228
3239,2019,785,110535,110535,263-329 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Ocean View Cafe Port Melbourne,4511,Cafes and Restaurants,Seats - Indoor,60,144.90429,-37.82536
3240,2019,785,110535,110535,263-329 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Ocean View Cafe Port Melbourne,4511,Cafes and Restaurants,Seats - Outdoor,30,144.90429,-37.82536
3241,2019,785,110535,110535,263-329 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Pier 35 Bar & Grill,4511,Cafes and Restaurants,Seats - Indoor,90,144.90429,-37.82536
3242,2019,785,110535,110535,263-329 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Pier 35 Bar & Grill,4511,Cafes and Restaurants,Seats - Outdoor,90,144.90429,-37.82536
3243,2019,786,602733,110589,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,Degani Bakery Cafe,4511,Cafes and Restaurants,Seats - Indoor,34,144.92087,-37.82605
3244,2019,786,602733,110589,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,Degani Bakery Cafe,4511,Cafes and Restaurants,Seats - Outdoor,40,144.92087,-37.82605
3245,2019,786,602733,110589,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,Subway,4511,Cafes and Restaurants,Seats - Indoor,16,144.92087,-37.82605
